image,suspected_duplicate,duplicate_type,similarity_score,recommended_action
PCOS\Image_SETA_882.jpg,PCOS\Image_SETB_882.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_883.jpg,PCOS\Image_SETA_884.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_883.jpg,PCOS\Image_SETB_883.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_883.jpg,PCOS\Image_SETB_884.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_884.jpg,PCOS\Image_SETB_883.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_884.jpg,PCOS\Image_SETB_884.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_885.jpg,PCOS\Image_SETA_886.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_885.jpg,PCOS\Image_SETB_885.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_885.jpg,PCOS\Image_SETB_886.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_886.jpg,PCOS\Image_SETB_885.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_886.jpg,PCOS\Image_SETB_886.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_887.jpg,PCOS\Image_SETA_888.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_887.jpg,PCOS\Image_SETB_887.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_887.jpg,PCOS\Image_SETB_888.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_888.jpg,PCOS\Image_SETB_887.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_888.jpg,PCOS\Image_SETB_888.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_889.jpg,PCOS\Image_SETA_890.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_889.jpg,PCOS\Image_SETB_889.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_889.jpg,PCOS\Image_SETB_890.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_890.jpg,PCOS\Image_SETB_889.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_890.jpg,PCOS\Image_SETB_890.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_891.jpg,PCOS\Image_SETA_892.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_891.jpg,PCOS\Image_SETB_891.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_891.jpg,PCOS\Image_SETB_892.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_892.jpg,PCOS\Image_SETB_891.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_892.jpg,PCOS\Image_SETB_892.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_893.jpg,PCOS\Image_SETA_894.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_893.jpg,PCOS\Image_SETB_631.jpg,near_duplicate,4,review
PCOS\Image_SETA_893.jpg,PCOS\Image_SETB_632.jpg,near_duplicate,4,review
PCOS\Image_SETA_893.jpg,PCOS\Image_SETB_893.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_893.jpg,PCOS\Image_SETB_894.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_894.jpg,PCOS\Image_SETB_631.jpg,near_duplicate,4,review
PCOS\Image_SETA_894.jpg,PCOS\Image_SETB_632.jpg,near_duplicate,4,review
PCOS\Image_SETA_894.jpg,PCOS\Image_SETB_893.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_894.jpg,PCOS\Image_SETB_894.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_895.jpg,PCOS\Image_SETA_896.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_895.jpg,PCOS\Image_SETB_895.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_895.jpg,PCOS\Image_SETB_896.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_896.jpg,PCOS\Image_SETB_895.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_896.jpg,PCOS\Image_SETB_896.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_897.jpg,PCOS\Image_SETA_898.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_897.jpg,PCOS\Image_SETB_897.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_897.jpg,PCOS\Image_SETB_898.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_898.jpg,PCOS\Image_SETB_897.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_898.jpg,PCOS\Image_SETB_898.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_899.jpg,PCOS\Image_SETA_900.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_899.jpg,PCOS\Image_SETB_589.jpg,near_duplicate,2,remove (keep anchor)
PCOS\Image_SETA_899.jpg,PCOS\Image_SETB_590.jpg,near_duplicate,2,remove (keep anchor)
PCOS\Image_SETA_899.jpg,PCOS\Image_SETB_899.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_899.jpg,PCOS\Image_SETB_900.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_900.jpg,PCOS\Image_SETB_589.jpg,near_duplicate,2,remove (keep anchor)
PCOS\Image_SETA_900.jpg,PCOS\Image_SETB_590.jpg,near_duplicate,2,remove (keep anchor)
PCOS\Image_SETA_900.jpg,PCOS\Image_SETB_899.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_900.jpg,PCOS\Image_SETB_900.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_901.jpg,PCOS\Image_SETA_902.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_901.jpg,PCOS\Image_SETB_901.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_901.jpg,PCOS\Image_SETB_902.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_902.jpg,PCOS\Image_SETB_901.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_902.jpg,PCOS\Image_SETB_902.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_903.jpg,PCOS\Image_SETA_904.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_903.jpg,PCOS\Image_SETA_987.jpg,near_duplicate,4,review
PCOS\Image_SETA_903.jpg,PCOS\Image_SETA_988.jpg,near_duplicate,4,review
PCOS\Image_SETA_903.jpg,PCOS\Image_SETB_801.jpg,near_duplicate,4,review
PCOS\Image_SETA_903.jpg,PCOS\Image_SETB_802.jpg,near_duplicate,4,review
PCOS\Image_SETA_903.jpg,PCOS\Image_SETB_903.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_903.jpg,PCOS\Image_SETB_904.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_903.jpg,PCOS\Image_SETB_987.jpg,near_duplicate,4,review
PCOS\Image_SETA_903.jpg,PCOS\Image_SETB_988.jpg,near_duplicate,4,review
PCOS\Image_SETA_904.jpg,PCOS\Image_SETA_987.jpg,near_duplicate,4,review
PCOS\Image_SETA_904.jpg,PCOS\Image_SETA_988.jpg,near_duplicate,4,review
PCOS\Image_SETA_904.jpg,PCOS\Image_SETB_801.jpg,near_duplicate,4,review
PCOS\Image_SETA_904.jpg,PCOS\Image_SETB_802.jpg,near_duplicate,4,review
PCOS\Image_SETA_904.jpg,PCOS\Image_SETB_903.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_904.jpg,PCOS\Image_SETB_904.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_904.jpg,PCOS\Image_SETB_987.jpg,near_duplicate,4,review
PCOS\Image_SETA_904.jpg,PCOS\Image_SETB_988.jpg,near_duplicate,4,review
PCOS\Image_SETA_905.jpg,PCOS\Image_SETA_906.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_905.jpg,PCOS\Image_SETB_905.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_905.jpg,PCOS\Image_SETB_906.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_906.jpg,PCOS\Image_SETB_905.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_906.jpg,PCOS\Image_SETB_906.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_907.jpg,PCOS\Image_SETA_908.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_907.jpg,PCOS\Image_SETB_907.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_907.jpg,PCOS\Image_SETB_908.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_908.jpg,PCOS\Image_SETB_907.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_908.jpg,PCOS\Image_SETB_908.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_909.jpg,PCOS\Image_SETA_910.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_909.jpg,PCOS\Image_SETB_909.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_909.jpg,PCOS\Image_SETB_910.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_910.jpg,PCOS\Image_SETB_909.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_910.jpg,PCOS\Image_SETB_910.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_911.jpg,PCOS\Image_SETA_912.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_911.jpg,PCOS\Image_SETB_911.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_911.jpg,PCOS\Image_SETB_912.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_912.jpg,PCOS\Image_SETB_911.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_912.jpg,PCOS\Image_SETB_912.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_913.jpg,PCOS\Image_SETA_914.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_913.jpg,PCOS\Image_SETB_913.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_913.jpg,PCOS\Image_SETB_914.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_914.jpg,PCOS\Image_SETB_913.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_914.jpg,PCOS\Image_SETB_914.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_915.jpg,PCOS\Image_SETA_916.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_915.jpg,PCOS\Image_SETB_915.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_915.jpg,PCOS\Image_SETB_916.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_916.jpg,PCOS\Image_SETB_915.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_916.jpg,PCOS\Image_SETB_916.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_917.jpg,PCOS\Image_SETA_918.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_917.jpg,PCOS\Image_SETB_917.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_917.jpg,PCOS\Image_SETB_918.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_918.jpg,PCOS\Image_SETB_917.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_918.jpg,PCOS\Image_SETB_918.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_919.jpg,PCOS\Image_SETA_920.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_919.jpg,PCOS\Image_SETB_919.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_919.jpg,PCOS\Image_SETB_920.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_920.jpg,PCOS\Image_SETB_919.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_920.jpg,PCOS\Image_SETB_920.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_921.jpg,PCOS\Image_SETA_922.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_921.jpg,PCOS\Image_SETB_921.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_921.jpg,PCOS\Image_SETB_922.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_922.jpg,PCOS\Image_SETB_921.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_922.jpg,PCOS\Image_SETB_922.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_923.jpg,PCOS\Image_SETA_924.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_923.jpg,PCOS\Image_SETB_923.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_923.jpg,PCOS\Image_SETB_924.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_924.jpg,PCOS\Image_SETB_923.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_924.jpg,PCOS\Image_SETB_924.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_925.jpg,PCOS\Image_SETA_926.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_925.jpg,PCOS\Image_SETB_925.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_925.jpg,PCOS\Image_SETB_926.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_926.jpg,PCOS\Image_SETB_925.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_926.jpg,PCOS\Image_SETB_926.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_927.jpg,PCOS\Image_SETA_928.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_927.jpg,PCOS\Image_SETB_927.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_927.jpg,PCOS\Image_SETB_928.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_928.jpg,PCOS\Image_SETB_927.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_928.jpg,PCOS\Image_SETB_928.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_929.jpg,PCOS\Image_SETA_930.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_929.jpg,PCOS\Image_SETB_929.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_929.jpg,PCOS\Image_SETB_930.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_930.jpg,PCOS\Image_SETB_929.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_930.jpg,PCOS\Image_SETB_930.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_931.jpg,PCOS\Image_SETA_932.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_931.jpg,PCOS\Image_SETB_931.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_931.jpg,PCOS\Image_SETB_932.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_932.jpg,PCOS\Image_SETB_931.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_932.jpg,PCOS\Image_SETB_932.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_933.jpg,PCOS\Image_SETA_934.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_933.jpg,PCOS\Image_SETB_933.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_933.jpg,PCOS\Image_SETB_934.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_934.jpg,PCOS\Image_SETB_933.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_934.jpg,PCOS\Image_SETB_934.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_935.jpg,PCOS\Image_SETA_936.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_935.jpg,PCOS\Image_SETB_935.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_935.jpg,PCOS\Image_SETB_936.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_936.jpg,PCOS\Image_SETB_935.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_936.jpg,PCOS\Image_SETB_936.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_937.jpg,PCOS\Image_SETA_938.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_937.jpg,PCOS\Image_SETB_937.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_937.jpg,PCOS\Image_SETB_938.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_938.jpg,PCOS\Image_SETB_937.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_938.jpg,PCOS\Image_SETB_938.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_939.jpg,PCOS\Image_SETA_940.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_939.jpg,PCOS\Image_SETB_939.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_939.jpg,PCOS\Image_SETB_940.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_940.jpg,PCOS\Image_SETB_939.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_940.jpg,PCOS\Image_SETB_940.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_941.jpg,PCOS\Image_SETA_942.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_941.jpg,PCOS\Image_SETB_941.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_941.jpg,PCOS\Image_SETB_942.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_942.jpg,PCOS\Image_SETB_941.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_942.jpg,PCOS\Image_SETB_942.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_943.jpg,PCOS\Image_SETA_944.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_943.jpg,PCOS\Image_SETB_943.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_943.jpg,PCOS\Image_SETB_944.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_944.jpg,PCOS\Image_SETB_943.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_944.jpg,PCOS\Image_SETB_944.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_945.jpg,PCOS\Image_SETA_946.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_945.jpg,PCOS\Image_SETB_945.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_945.jpg,PCOS\Image_SETB_946.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_946.jpg,PCOS\Image_SETB_945.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_946.jpg,PCOS\Image_SETB_946.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_947.jpg,PCOS\Image_SETA_948.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_947.jpg,PCOS\Image_SETB_947.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_947.jpg,PCOS\Image_SETB_948.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_948.jpg,PCOS\Image_SETB_947.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_948.jpg,PCOS\Image_SETB_948.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_949.jpg,PCOS\Image_SETA_950.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_949.jpg,PCOS\Image_SETB_949.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_949.jpg,PCOS\Image_SETB_950.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_950.jpg,PCOS\Image_SETB_949.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_950.jpg,PCOS\Image_SETB_950.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_951.jpg,PCOS\Image_SETA_952.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_951.jpg,PCOS\Image_SETB_951.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_951.jpg,PCOS\Image_SETB_952.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_952.jpg,PCOS\Image_SETB_951.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_952.jpg,PCOS\Image_SETB_952.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_953.jpg,PCOS\Image_SETA_954.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_953.jpg,PCOS\Image_SETB_953.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_953.jpg,PCOS\Image_SETB_954.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_954.jpg,PCOS\Image_SETB_953.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_954.jpg,PCOS\Image_SETB_954.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_955.jpg,PCOS\Image_SETA_956.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_955.jpg,PCOS\Image_SETB_955.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_955.jpg,PCOS\Image_SETB_956.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_956.jpg,PCOS\Image_SETB_955.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_956.jpg,PCOS\Image_SETB_956.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_957.jpg,PCOS\Image_SETA_958.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_957.jpg,PCOS\Image_SETB_957.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_957.jpg,PCOS\Image_SETB_958.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_958.jpg,PCOS\Image_SETB_957.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_958.jpg,PCOS\Image_SETB_958.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_959.jpg,PCOS\Image_SETA_960.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_959.jpg,PCOS\Image_SETB_959.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_959.jpg,PCOS\Image_SETB_960.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_960.jpg,PCOS\Image_SETB_959.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_960.jpg,PCOS\Image_SETB_960.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_961.jpg,PCOS\Image_SETA_962.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_961.jpg,PCOS\Image_SETB_961.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_961.jpg,PCOS\Image_SETB_962.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_962.jpg,PCOS\Image_SETB_961.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_962.jpg,PCOS\Image_SETB_962.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_963.jpg,PCOS\Image_SETA_964.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_963.jpg,PCOS\Image_SETB_963.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_963.jpg,PCOS\Image_SETB_964.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_964.jpg,PCOS\Image_SETB_963.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_964.jpg,PCOS\Image_SETB_964.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_965.jpg,PCOS\Image_SETA_966.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_965.jpg,PCOS\Image_SETB_965.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_965.jpg,PCOS\Image_SETB_966.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_966.jpg,PCOS\Image_SETB_965.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_966.jpg,PCOS\Image_SETB_966.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_967.jpg,PCOS\Image_SETA_968.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_967.jpg,PCOS\Image_SETB_967.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_967.jpg,PCOS\Image_SETB_968.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_968.jpg,PCOS\Image_SETB_967.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_968.jpg,PCOS\Image_SETB_968.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_969.jpg,PCOS\Image_SETA_970.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_969.jpg,PCOS\Image_SETB_969.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_969.jpg,PCOS\Image_SETB_970.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_970.jpg,PCOS\Image_SETB_969.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_970.jpg,PCOS\Image_SETB_970.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_971.jpg,PCOS\Image_SETA_972.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_971.jpg,PCOS\Image_SETB_971.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_971.jpg,PCOS\Image_SETB_972.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_972.jpg,PCOS\Image_SETB_971.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_972.jpg,PCOS\Image_SETB_972.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_973.jpg,PCOS\Image_SETA_974.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_973.jpg,PCOS\Image_SETB_973.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_973.jpg,PCOS\Image_SETB_974.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_974.jpg,PCOS\Image_SETB_973.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_974.jpg,PCOS\Image_SETB_974.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_975.jpg,PCOS\Image_SETA_976.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_975.jpg,PCOS\Image_SETB_187.jpg,near_duplicate,4,review
PCOS\Image_SETA_975.jpg,PCOS\Image_SETB_188.jpg,near_duplicate,4,review
PCOS\Image_SETA_975.jpg,PCOS\Image_SETB_975.jpg,near_duplicate,0,remove (keep anchor)
PCOS\Image_SETA_975.jpg,PCOS\Image_SETB_976.jpg,near_duplicate,0,remove (keep anchor)
